
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=1000.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 21-Feb-2017 18:36:13  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs1000k000000-Aga1k000000-Ags1000k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=32.9477 	 I=32.2746 	 R=0.673186  |grad|=0.510561 	 	 gamma=0.364433 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
18145      18.948     18.0483    0.899629    0.285676   0.0161595      0
18146      18.948     18.0483    0.899629    0.283875   0.0196772      0
18147     18.9479     18.0483     0.89963    0.285936    0.017631      0
18148     18.9479     18.0483     0.89963    0.283778   0.0178574      0
18149     18.9479     18.0483    0.899631    0.286238   0.0194038      0
18150     18.9479     18.0483    0.899631    0.283707   0.0163481      0
18151     18.9479     18.0483    0.899632    0.286593   0.0215566      0
18152     18.9479     18.0483    0.899632    0.283676    0.010793      0
18153     18.9478     18.0482    0.899638    0.308242    0.191201      0
18154     18.9478     18.0482    0.899638    0.284395   0.0118707      1
18155     18.9478     18.0481    0.899639    0.285016   0.0120746      2
18156     18.9478     18.0481    0.899639    0.284451    0.028993      0
18157     18.9478     18.0481     0.89964    0.285544   0.0144908      0
18158     18.9478     18.0481     0.89964    0.283912   0.0206802      0
18159     18.9477     18.0481    0.899641    0.285784   0.0168959      0
18160     18.9477     18.0481    0.899641    0.283801   0.0186785      0
18161     18.9477     18.0481    0.899642    0.286064   0.0185224      0
18162     18.9477     18.0481    0.899643    0.283718   0.0170255      0
18163     18.9477     18.0481    0.899643    0.286392   0.0204912      0
18164     18.9477     18.0481    0.899644    0.283657   0.0156504      0
18165     18.9477      18.048    0.899644    0.286717   0.0227024      0
18166     18.9477      18.048    0.899645    0.283611   0.0113639      0
18167     18.9476      18.048    0.899648    0.297396    0.102985      0
18168     18.9476      18.048    0.899648    0.284044  0.00861574      0
18169     18.9475     18.0479    0.899658    0.311816    0.332326      0
18170     18.9475     18.0478    0.899658     0.28587  0.00591548      1
18171     18.9474     18.0478    0.899658    0.284682   0.0114596      0
18172     18.9474     18.0478    0.899659    0.285218   0.0399482      0
18173     18.9474     18.0478     0.89966      0.2837  0.00843452      0
18174     18.9473     18.0476    0.899674    0.332402    0.477736      0
18175     18.9472     18.0475    0.899674    0.287978  0.00690219      1
18176     18.9472     18.0475    0.899674    0.283516   0.0124244      0
18177     18.9471     18.0475    0.899675    0.288744   0.0365463      0
18178     18.9471     18.0475    0.899676    0.284141  0.00772541      0
18179     18.9471     18.0474     0.89968    0.293657    0.137572      0
18180     18.9471     18.0474     0.89968    0.284727    0.010482      0
18181      18.947     18.0474    0.899681    0.284174   0.0252374      1
18182      18.947     18.0474    0.899681    0.284618   0.0126276      0
18183      18.947     18.0473    0.899682    0.285246   0.0410509      0
18184      18.947     18.0473    0.899683    0.283695  0.00866093      0
18185     18.9467      18.047    0.899719    0.404128     1.22288      0
18186     18.9464     18.0467    0.899719    0.283769  0.00898455      1
18187     18.9455     18.0457    0.899815    0.491728     3.18057      0
18188     18.9449     18.0451    0.899815    0.329481   0.0124241      1
18189     18.9448      18.045    0.899815    0.285499  0.00580416      2
18190     18.9448      18.045    0.899815    0.283853  0.00724094      3
18191     18.9447     18.0449    0.899818    0.288672   0.0860844      0
18192     18.9447     18.0449    0.899818    0.283381  0.00752692      0
18193     18.9447     18.0449     0.89982    0.289761   0.0472796      0
18194     18.9447     18.0449     0.89982    0.283344  0.00991499      0
18195     18.9446     18.0448    0.899827    0.306788    0.224637      0
18196     18.9446     18.0448    0.899827    0.287509  0.00589378      1
18197     18.9446     18.0447    0.899827    0.283276   0.0125405      0
18198     18.9446     18.0447    0.899829    0.288184     0.03567      0
18199     18.9446     18.0447    0.899829    0.283901  0.00754365      0
18200     18.9445     18.0447    0.899832    0.290727    0.112112      0
18201     18.9445     18.0447    0.899833    0.283564  0.00923632      0
18202     18.9438     18.0439    0.899921    0.489893     2.85962      0
18203     18.9431     18.0432    0.899921    0.310319   0.0115151      1
18204     18.9431     18.0432    0.899921    0.283716  0.00562667      2
18205     18.9431     18.0432    0.899921    0.284802     0.01239      3
18206     18.9431     18.0431    0.899922    0.283725   0.0252255      0
18207     18.9431     18.0431    0.899923    0.284193   0.0126222      0
18208      18.943     18.0431    0.899924    0.284874   0.0431112      0
18209      18.943     18.0431    0.899924    0.283373   0.0090836      0
18210     18.8413     17.9312    0.910078    0.453002     314.026      0
18211     18.8398     17.9297    0.910075    0.469884   0.0339419      1
18212     18.8394     17.9293    0.910076    0.335203   0.0057442      2
18213     18.8389     17.9289    0.910075    0.363441   0.0358884      0
18214     18.8387     17.9286    0.910075    0.302497  0.00690654      1
18215      18.838     17.9279    0.910075    0.422864     0.11849      0
18216     18.8377     17.9276    0.910076    0.300964   0.0110239      1
18217     18.8376     17.9275    0.910076    0.288599  0.00565697      2
18218     18.8356     17.9255    0.910102    0.397536    0.648143      0
18219     18.8352     17.9251    0.910101    0.369009    0.017352      1
18220      18.835     17.9249    0.910102    0.315715  0.00839505      2
18221     18.8348     17.9247    0.910103    0.323969   0.0222309      3
18222     18.8347     17.9246    0.910103    0.295418   0.0110732      4
18223     18.8346     17.9245    0.910105    0.309704      0.0271      5
18224     18.8346     17.9245    0.910105    0.291706   0.0133893      6
18225     18.8345     17.9244    0.910106    0.294529     0.01537      7
18226     18.8344     17.9243    0.910107    0.289343   0.0161293      8
18227     18.8344     17.9243    0.910108    0.294402   0.0178799      9
18228     18.8343     17.9242    0.910109     0.28715   0.0146549     10
18229     18.8343     17.9242     0.91011    0.295474   0.0205506     11
18230     18.8342     17.9241    0.910111    0.283894   0.0103477     12
18231      18.834     17.9239    0.910118    0.360566    0.122602      0
18232     18.8338     17.9237    0.910118    0.291791  0.00604585      1
18233     18.8338     17.9236    0.910119    0.285107   0.0164447      0
18234     18.8337     17.9236    0.910121    0.290516   0.0180435      1
18235     18.8337     17.9235    0.910121    0.284434   0.0149915      2
18236     18.8336     17.9235    0.910123    0.292341   0.0205171      3
18237     18.8336     17.9234    0.910123    0.282109   0.0103263      4
18238     18.8333     17.9232    0.910132    0.364641    0.140396      0
18239     18.8331      17.923    0.910133     0.28912  0.00658142      1
18240     18.8331      17.923    0.910134    0.286423   0.0194952      0
18241      18.833     17.9229    0.910135    0.288125   0.0153909      1
18242      18.833     17.9229    0.910136    0.285472   0.0175692      2
18243      18.833     17.9228    0.910137     0.28933   0.0170457      3
18244     18.8329     17.9228    0.910138    0.284544   0.0158078      4
18245     18.8329     17.9227    0.910139    0.290897   0.0192257      5
18246     18.8328     17.9227    0.910139    0.281898  0.00968899      6
18247     18.8323     17.9222     0.91016    0.445537    0.326609      0
18248     18.8319     17.9217     0.91016    0.281699  0.00905666      1
18249     18.8317     17.9215    0.910168    0.356291    0.133089      2
18250     18.8315     17.9213    0.910168    0.289108  0.00640142      3
18251     18.8315     17.9213     0.91017    0.285058   0.0181925      0
18252     18.8314     17.9213     0.91017    0.288228   0.0165114      1
18253     18.8314     17.9212    0.910171    0.284271     0.01645      2
18254     18.8313     17.9212    0.910173    0.289564    0.018472      3
18255     18.8313     17.9211    0.910173    0.283519   0.0148791      4
18256     18.8312     17.9211    0.910175    0.291314   0.0210851      5
18257     18.8312      17.921    0.910175    0.281567   0.0106002      6
18258      18.831     17.9209    0.910181    0.327129   0.0960645      0
18259     18.8309     17.9208    0.910181    0.285806  0.00655601      1
18260     18.8309     17.9207    0.910183    0.286305   0.0237656      0
18261     18.8308     17.9207    0.910184    0.283478   0.0119393      1
18262     18.8307     17.9206    0.910187    0.304389     0.05824      0
18263     18.8307     17.9205    0.910188    0.284936    0.011074      1
18264     18.8306     17.9204    0.910189    0.285964   0.0195834      2
18265     18.8306     17.9204     0.91019    0.287684   0.0163204      0
18266     18.8305     17.9203    0.910191    0.283937   0.0164077      1
18267     18.8305     17.9203    0.910192      0.2905   0.0205109      0
18268     18.8304     17.9202    0.910193    0.281342   0.0103154      1
18269     18.8302       17.92    0.910202    0.358386    0.146566      0
18270     18.8301     17.9199    0.910202    0.286985  0.00679945      1
18271       18.83     17.9198    0.910203    0.285758   0.0210648      0
18272       18.83     17.9198    0.910204    0.282297   0.0106028      1
18273     18.8298     17.9196    0.910213    0.341937    0.142508      0
18274     18.8296     17.9194    0.910213    0.283481  0.00674494      1
18275     18.8295     17.9193    0.910214    0.290356   0.0210117      0
18276     18.8295     17.9193    0.910215    0.281155   0.0105601      1
18277     18.8293     17.9191    0.910222    0.341873    0.116629      0
18278     18.8292      17.919    0.910222     0.28665  0.00655218      1
18279     18.8292     17.9189    0.910224    0.285411   0.0210855      0
18280     18.8291     17.9189    0.910224    0.282095   0.0106113      1
18281     18.8289     17.9187    0.910233    0.340368    0.143529      0
18282     18.8288     17.9185    0.910233    0.283141   0.0067856      1
18283     18.8287     17.9185    0.910234    0.290152   0.0213257      0
18284     18.8287     17.9184    0.910235    0.281002    0.010713      1
18285     18.8285     17.9183    0.910241     0.32812   0.0970868      0
18286     18.8284     17.9182    0.910241    0.285484  0.00652401      1
18287     18.8284     17.9181    0.910243    0.286021   0.0236495      0
18288     18.8283     17.9181    0.910243    0.282973   0.0118679      1
18289     18.8283      17.918    0.910247    0.299319   0.0530184      0
18290     18.8282     17.9179    0.910247    0.282813   0.0104696      1
18291     18.8281     17.9179    0.910249    0.291834   0.0359056      2
18292     18.8281     17.9178     0.91025    0.280842  0.00759352      3
18293     18.8279     17.9176     0.91026    0.360904    0.172041      0
18294     18.8277     17.9174     0.91026    0.283941  0.00747578      1
18295     18.8276     17.9174    0.910262    0.289807    0.032766      0
18296     18.8276     17.9173    0.910263    0.292252   0.0161743      1
18297     18.8275     17.9173    0.910264    0.280812  0.00814024      2
18298      18.826     17.9156    0.910333     0.60286     1.15267      0
18299     18.8249     17.9146    0.910332    0.281426  0.00859758      1
18300     18.8248     17.9144    0.910339    0.321134    0.117511      0
18301     18.8247     17.9143    0.910339    0.281183  0.00704183      1
18302     18.8246     17.9143    0.910341    0.289304   0.0255266      0
18303     18.8246     17.9142    0.910341    0.280615   0.0127973      0
18304     18.8245     17.9142    0.910344    0.299602   0.0436314      0
18305     18.8245     17.9141    0.910344    0.280359  0.00898681      1
18306     18.8223     17.9118    0.910467    0.761436     2.08859      0
18307     18.8204     17.9099    0.910465    0.287353  0.00815854      1
18308     18.8203     17.9099    0.910465    0.280856   0.0149291      0
18309     18.8203     17.9098    0.910467    0.286699   0.0224224      0
18310     18.8203     17.9098    0.910467    0.279819   0.0112604      0
18311     18.8202     17.9097    0.910474    0.326877    0.125146      0
18312       18.82     17.9096    0.910475    0.282017  0.00745886      1
18313       18.82     17.9095    0.910477    0.287558   0.0378154      0
18314       18.82     17.9095    0.910477    0.279807  0.00797398      1
18315     18.8197     17.9092    0.910494    0.384118    0.311827      0
18316     18.8194     17.9089    0.910494     0.27978  0.00936705      1
18317     18.8194     17.9089    0.910498    0.306542   0.0709125      2
18318     18.8193     17.9088    0.910499    0.283394   0.0131784      3
18319     18.8193     17.9088    0.910499    0.282373    0.011503      4
18320     18.8192     17.9087    0.910501    0.285173   0.0310928      0
18321     18.8192     17.9087    0.910502    0.285705   0.0154809      0
18322     18.8192     17.9087    0.910503    0.280455   0.0135619      1
18323     18.8191     17.9086    0.910504    0.288696   0.0265485      0
18324     18.8191     17.9086    0.910505    0.280223   0.0132786      0
18325     18.8191     17.9086    0.910506    0.290505   0.0309618      0
18326      18.819     17.9085    0.910507    0.281994   0.0154046      0
18327      18.819     17.9085    0.910508    0.283671   0.0150146      1
18328      18.819     17.9085    0.910509    0.282363   0.0215805      0
18329      18.819     17.9084     0.91051    0.280488   0.0108437      0
18330     18.8188     17.9083     0.91052    0.330215    0.183761      0
18331     18.8186     17.9081     0.91052    0.279744  0.00809618      1
18332     18.8186     17.9081    0.910524    0.305022   0.0707151      0
18333     18.8185      17.908    0.910525    0.283179   0.0132539      1
18334     18.8185      17.908    0.910525    0.282306   0.0116412      2
18335     18.8185     17.9079    0.910527    0.284749   0.0306053      0
18336     18.8184     17.9079    0.910528    0.285068   0.0152499      0
18337     18.8184     17.9079    0.910528     0.28051   0.0142838      1
18338     18.8184     17.9078     0.91053    0.285198   0.0214512      0
18339     18.8183     17.9078     0.91053    0.281028   0.0169402      0
18340     18.8183     17.9078    0.910532    0.285694   0.0201304      0
18341     18.8183     17.9078    0.910532    0.280816   0.0161006      0
18342     18.8183     17.9077    0.910534    0.286243   0.0214573      0
18343     18.8182     17.9077    0.910534    0.279669   0.0107756      0
18344     18.8181     17.9075    0.910545    0.344481    0.193938      0
18345     18.8179     17.9074    0.910545    0.280581  0.00830849      1
18346     18.8178     17.9073    0.910552    0.310824     0.12249      0
18347     18.8177     17.9072    0.910552    0.279733  0.00776468      1
18348     18.8177     17.9071    0.910555    0.299126   0.0558921      0
18349     18.8176     17.9071    0.910555    0.279985   0.0111706      1
18350     18.8176      17.907    0.910557    0.289389   0.0295393      2
18351     18.8176      17.907    0.910558     0.28104   0.0147254      0
18352     18.8175      17.907    0.910558    0.284463   0.0175548      1
18353     18.8175     17.9069    0.910559    0.281162   0.0180516      0
18354     18.8175     17.9069     0.91056    0.284899   0.0187726      0
18355     18.8174     17.9069    0.910561    0.280923   0.0170771      0
18356     18.8174     17.9069    0.910562    0.285381   0.0199556      0
18357     18.8174     17.9068    0.910563    0.280715   0.0162058      0
18358     18.8174     17.9068    0.910564    0.285916   0.0212886      0
18359     18.8173     17.9068    0.910565    0.279623     0.01069      0
18360     18.8172     17.9066    0.910576    0.348634    0.216646      0
18361      18.817     17.9064    0.910577    0.279873  0.00880706      1
18362     18.8121     17.9011    0.910926    0.988163     6.56241      0
18363     18.8087     17.8978    0.910922    0.380436  0.00640861      1
18364     18.8084     17.8975    0.910923    0.280458  0.00924331      0
18365     18.8083     17.8974    0.910925    0.286103    0.051468      1
18366     18.8083     17.8974    0.910925     0.28061   0.0106387      0
18367     18.8083     17.8974    0.910928    0.288296   0.0684079      0
18368     18.8082     17.8973    0.910929     0.28462     0.01365      0
18369     18.8082     17.8973     0.91093    0.279698   0.0114371      1
18370     18.8082     17.8973    0.910931    0.287725   0.0360684      0
18371     18.8082     17.8973    0.910931    0.280353   0.0076314      0
18372     18.8081     17.8972    0.910937    0.297757    0.124972      0
18373     18.8081     17.8971    0.910937    0.279785  0.00889319      1
18374     18.8028     17.8913    0.911452    0.984825     11.5136      2
18375     18.7993     17.8879    0.911446     0.37815   0.0112438      3
18376     18.7991     17.8876    0.911447    0.282175  0.00480078      4
18377     18.7991     17.8876    0.911447    0.280629  0.00575912      5
18378      18.799     17.8876    0.911452    0.285581    0.109521      0
18379      18.799     17.8876    0.911452    0.279003  0.00917082      0
18380      18.799     17.8875    0.911459    0.288563    0.188939      0
18381     18.7989     17.8874    0.911461    0.288786    0.038696      0
18382     18.7989     17.8874    0.911461    0.280996  0.00816268      1
18383     18.7989     17.8874    0.911464     0.28144   0.0739743      0
18384     18.7988     17.8874    0.911465    0.281748   0.0155383      0
18385     18.7988     17.8874    0.911466    0.279992   0.0202655      0
18386     18.7988     17.8874    0.911466      0.2819   0.0169306      0
18387     18.7988     17.8873    0.911467    0.279946   0.0185858      0
18388     18.7988     17.8873    0.911468    0.282251   0.0185583      0
18389     18.7988     17.8873    0.911468    0.279887   0.0169557      0
18390     18.7988     17.8873    0.911469     0.28262   0.0205124      0
18391     18.7988     17.8873     0.91147    0.279838   0.0156024      0
18392     18.7988     17.8873    0.911471    0.282955   0.0226333      0
18393     18.7987     17.8873    0.911471    0.279769   0.0113301      0
18394     18.7987     17.8872    0.911475    0.293997    0.102679      0
18395     18.7987     17.8872    0.911475    0.280255  0.00857506      0
18396     18.7986     17.8871    0.911487    0.307583    0.304284      0
18397     18.7985      17.887    0.911487    0.287297   0.0123999      1
18398     18.7985      17.887    0.911487    0.280315  0.00621595      2
18399     18.7984     17.8869    0.911501    0.309807    0.352075      0
18400     18.7983     17.8868    0.911501    0.282044  0.00610506      1
18401     18.7983     17.8868    0.911501    0.281148   0.0118012      0
18402     18.7983     17.8868    0.911503    0.281456   0.0359554      0
18403     18.7983     17.8868    0.911503    0.279963  0.00761006      0
18404     18.7982     17.8867    0.911508    0.298257    0.131724      0
18405     18.7982     17.8867    0.911508    0.279917   0.0100709      0
18406     18.7982     17.8867    0.911511    0.289429   0.0649061      0
18407     18.7982     17.8867    0.911511    0.280393    0.013303      0
18408     18.7982     17.8866    0.911512    0.282016    0.016091      0
18409     18.7982     17.8866    0.911513    0.280253   0.0197051      0
18410     18.7981     17.8866    0.911513    0.282287   0.0175587      0
18411     18.7981     17.8866    0.911514    0.280147   0.0178681      0
18412     18.7981     17.8866    0.911515    0.282601   0.0193309      0
18413     18.7981     17.8866    0.911515    0.280068   0.0163464      0
18414     18.7981     17.8866    0.911516     0.28297   0.0214854      0
18415     18.7981     17.8866    0.911516    0.280002   0.0107578      0
18416      18.798     17.8865    0.911524    0.305956    0.195087      0
18417      18.798     17.8865    0.911524    0.280836   0.0118136      1
18418      18.798     17.8865    0.911524    0.281352   0.0118999      2
18419      18.798     17.8864    0.911526     0.28093   0.0293672      0
18420      18.798     17.8864    0.911526    0.282039   0.0146754      0
18421     18.7979     17.8864    0.911527     0.28025   0.0195537      0
18422     18.7979     17.8864    0.911528     0.28231   0.0176843      0
18423     18.7979     17.8864    0.911528    0.280146   0.0177366      0
18424     18.7979     17.8864    0.911529    0.282627   0.0194907      0
18425     18.7979     17.8864     0.91153    0.280069   0.0162317      0
18426     18.7979     17.8864     0.91153       0.283   0.0216901      0
18427     18.7979     17.8864    0.911531    0.280002   0.0108598      0
18428     18.7978     17.8863    0.911537    0.303039    0.171994      0
18429     18.7978     17.8863    0.911538    0.280354   0.0113927      1
18430     18.7978     17.8862    0.911538    0.281842    0.014577      2
18431     18.7978     17.8862    0.911539    0.280339   0.0211453      0
18432     18.7978     17.8862    0.911539     0.28212   0.0166512      0
18433     18.7978     17.8862     0.91154    0.280213   0.0189126      0
18434     18.7977     17.8862    0.911541    0.282405   0.0182477      0
18435     18.7977     17.8862    0.911542    0.280119   0.0172016      0
18436     18.7977     17.8862    0.911542    0.282739    0.020182      0
18437     18.7977     17.8862    0.911543    0.280051    0.015782      0
18438     18.7977     17.8862    0.911544    0.283134   0.0225461      0
18439     18.7977     17.8862    0.911544    0.279974   0.0112861      0
18440     18.7977     17.8861    0.911548    0.293435     0.10228      0
18441     18.7976     17.8861    0.911548    0.280401  0.00859515      0
18442     18.7975      17.886    0.911561    0.310284    0.340719      0
18443     18.7975     17.8859    0.911561    0.282385  0.00596491      1
18444     18.7974     17.8859    0.911562    0.281076   0.0114697      0
18445     18.7974     17.8859    0.911563    0.281705   0.0394891      0
18446     18.7974     17.8859    0.911563    0.280073  0.00833974      0
18447     18.7973     17.8857     0.91158    0.332198    0.437737      0
18448     18.7972     17.8856     0.91158    0.286029  0.00649032      1
18449     18.7972     17.8856     0.91158    0.280077  0.00974628      0
18450     18.7971     17.8855    0.911597     0.33324    0.451233      0
18451      18.797     17.8854    0.911597    0.285897  0.00655107      1
18452     18.7969     17.8853    0.911597    0.280054  0.00983724      0
18453     18.7968     17.8852    0.911611    0.323361     0.35899      0
18454     18.7968     17.8852    0.911611     0.28649  0.00608449      1
18455     18.7967     17.8851    0.911611    0.279979   0.0110744      0
18456     18.7967     17.8851    0.911613    0.287835   0.0555448      0
18457     18.7967     17.8851    0.911614    0.279937   0.0115421      0
18458     18.7967     17.8851    0.911615    0.284689   0.0331585      0
18459     18.7967     17.8851    0.911616    0.280668   0.0165353      0
18460     18.7967     17.8851    0.911616    0.281645   0.0142977      0
18461     18.7967     17.8851    0.911617    0.280253   0.0214542      0
18462     18.7967      17.885    0.911618     0.28221   0.0174087      0
18463     18.7967      17.885    0.911618    0.280148   0.0180033      0
18464     18.7966      17.885    0.911619    0.282516   0.0192019      0
18465     18.7966      17.885     0.91162     0.28007   0.0164201      0
18466     18.7966      17.885     0.91162    0.282877    0.021393      0
18467     18.7966      17.885    0.911621    0.280024    0.010711      0
18468     18.7966     17.8849    0.911628    0.306335    0.207207      0
18469     18.7965     17.8849    0.911629    0.281245     0.01216      1
18470     18.7965     17.8849    0.911629    0.281118   0.0108265      2
18471     18.7965     17.8849    0.911631    0.281396   0.0364863      0
18472     18.7965     17.8848    0.911631    0.280003  0.00771962      0
18473     18.7964     17.8848    0.911636    0.299565    0.149684      0
18474     18.7964     17.8848    0.911637    0.280012   0.0108995      0
18475     18.7964     17.8847    0.911638     0.28304    0.022263      1
18476     18.7964     17.8847    0.911638    0.279986   0.0111443      0
18477     18.7963     17.8847    0.911643    0.296228    0.122807      0
18478     18.7963     17.8847    0.911643    0.279994  0.00973969      0
18479     18.7963     17.8846    0.911648    0.298721    0.143532      0
18480     18.7962     17.8846    0.911649    0.279957   0.0106785      0
18481     18.7962     17.8846     0.91165    0.283851   0.0276966      1
18482     18.7962     17.8846     0.91165    0.279995   0.0138429      0
18483     18.7962     17.8845    0.911651    0.283411   0.0249722      0
18484     18.7962     17.8845    0.911652     0.27993   0.0124922      0
18485     18.7962     17.8845    0.911653    0.286312   0.0450479      0
18486     18.7962     17.8845    0.911654    0.280115  0.00946375      0
18487     18.7959     17.8842    0.911698    0.398982     1.20745      0
18488     18.7956     17.8839    0.911698    0.280188  0.00901303      1
18489     18.7721     17.8569    0.915156     1.31853     93.0411      0
18490     18.7657     17.8505    0.915148    0.346246   0.0104641      1
18491     18.7655     17.8503    0.915148    0.296889   0.0051132      2
18492     18.7655     17.8503    0.915148    0.292975   0.0148277      3
18493     18.7654     17.8503    0.915148    0.291842   0.0153149      0
18494     18.7654     17.8502    0.915148    0.286921   0.0187209      0
18495     18.7654     17.8502    0.915148    0.288864   0.0171558      0
18496     18.7653     17.8502    0.915148    0.285197    0.018023      0
18497     18.7653     17.8502    0.915148    0.288264   0.0186576      0
18498     18.7653     17.8502    0.915149    0.284484   0.0168894      0
18499     18.7653     17.8501    0.915149    0.288308   0.0202624      0
18500     18.7653     17.8501    0.915149    0.284092   0.0158172      0
18501     18.7653     17.8501    0.915149    0.288603   0.0221296      0
18502     18.7652     17.8501    0.915149    0.283543   0.0110918      0
18503     18.7652       17.85    0.915151    0.313595    0.131011      0
18504     18.7651     17.8499    0.915151    0.283502  0.00884154      1
18505     18.7632      17.848    0.915231    0.620861     3.96101      0
18506     18.7626     17.8473     0.91523    0.505139   0.0154727      1
18507     18.7619     17.8467     0.91523    0.283258  0.00367476      2
18508     18.7616     17.8463    0.915242     0.28575    0.352886      0
18509     18.7614     17.8462    0.915243    0.279828   0.0297807      1
18510     18.7614     17.8461    0.915244    0.285679   0.0229393      0
18511     18.7614     17.8461    0.915244    0.280448   0.0114891      0
18512     18.7613     17.8461    0.915247    0.296481   0.0705141      0
18513     18.7613     17.8461    0.915247    0.283523   0.0140612      0
18514     18.7613      17.846    0.915247    0.283557   0.0123885      1
18515     18.7613      17.846    0.915248    0.283193   0.0285594      0
18516     18.7613      17.846    0.915249    0.283855    0.014273      0
18517     18.7612      17.846    0.915249    0.282221   0.0214219      0
18518     18.7612      17.846     0.91525    0.284142   0.0163955      0
18519     18.7612      17.846     0.91525    0.281992   0.0193373      0
18520     18.7612     17.8459    0.915251    0.284455   0.0177552      0
18521     18.7612     17.8459    0.915251    0.281825   0.0177343      0
18522     18.7612     17.8459    0.915252    0.284827   0.0193732      0
18523     18.7612     17.8459    0.915252      0.2817   0.0163725      0
18524     18.7611     17.8459    0.915253    0.285261   0.0213114      0
18525     18.7611     17.8459    0.915253    0.281443    0.010678      0
18526      18.761     17.8458    0.915259    0.319099    0.214118      0
18527      18.761     17.8457    0.915259    0.281699   0.0105743      1
18528     18.7609     17.8457    0.915259    0.283666   0.0158713      2
18529     18.7609     17.8457     0.91526    0.282256   0.0222194      0
18530     18.7609     17.8457     0.91526    0.282136   0.0111328      0
18531     18.7609     17.8456    0.915264    0.296174    0.132958      0
18532     18.7608     17.8456    0.915264    0.282136  0.00962777      1
18533     18.7608     17.8455    0.915266    0.288678   0.0756019      2
18534     18.7608     17.8455    0.915266    0.281574  0.00663569      0
18535     18.7607     17.8455    0.915266    0.285211   0.0240544      0
18536     18.7607     17.8455    0.915267    0.281452   0.0120429      0
18537     18.7607     17.8454    0.915268    0.294016   0.0687239      0
18538     18.7607     17.8454    0.915269    0.282646   0.0138483      0
18539     18.7607     17.8454    0.915269    0.283297    0.013005      1
18540     18.7607     17.8454     0.91527    0.282639   0.0263594      0
18541     18.7606     17.8454     0.91527    0.283001   0.0131878      0
18542     18.7606     17.8454    0.915271    0.283266   0.0323375      0
18543     18.7606     17.8453    0.915271    0.285297   0.0161304      0
18544     18.7606     17.8453    0.915272    0.281608   0.0147581      0
18545     18.7606     17.8453    0.915272    0.284761   0.0221485      0
18546     18.7606     17.8453    0.915273    0.281506   0.0110946      0
18547     18.7605     17.8452    0.915277    0.308557      0.1596      0
18548     18.7605     17.8452    0.915277    0.281497   0.0103368      1
18549     18.7604     17.8452    0.915278    0.286958   0.0305357      2
18550     18.7604     17.8451    0.915278    0.281987   0.0152372      0
18551     18.7604     17.8451    0.915278    0.284224   0.0174457      0
18552     18.7604     17.8451    0.915279    0.281837   0.0180407      0
18553     18.7604     17.8451    0.915279    0.284583   0.0191114      0
18554     18.7604     17.8451     0.91528    0.281721   0.0165498      0
18555     18.7604     17.8451     0.91528    0.285003   0.0211205      0
18556     18.7604     17.8451    0.915281    0.281535   0.0105804      0
18557     18.7603      17.845    0.915287    0.318572    0.239713      0
18558     18.7602     17.8449    0.915287    0.282241   0.0111874      1
18559     18.7602     17.8449    0.915287    0.283338   0.0127301      2
18560     18.7602     17.8449    0.915288    0.282425   0.0249935      0
18561     18.7601     17.8449    0.915288    0.282627   0.0125105      0
18562     18.7601     17.8448    0.915289    0.284542   0.0453505      0
18563     18.7601     17.8448    0.915289    0.281837  0.00952197      0
18564     18.7598     17.8445    0.915313    0.385795    0.948938      0
18565     18.7595     17.8442    0.915313    0.281577  0.00824954      1
18566     18.7595     17.8441    0.915314     0.28503   0.0223125      0
18567     18.7595     17.8441    0.915314    0.281414   0.0111729      0
18568     18.7594     17.8441    0.915317    0.301388    0.122543      0
18569     18.7594      17.844    0.915317    0.281483  0.00933551      1
18570     18.7592     17.8439    0.915329    0.345711    0.457345      0
18571     18.7591     17.8438    0.915329    0.289991  0.00622192      1
18572     18.7591     17.8437    0.915329    0.281511  0.00934835      0
18573     18.7584      17.843    0.915381    0.494073     2.06955      0
18574     18.7578     17.8424    0.915381    0.288852   0.0108306      1
18575     18.7578     17.8424    0.915381     0.28102  0.00543489      2
18576     18.7566     17.8411    0.915487     0.48044     3.96463      0
18577      18.756     17.8405    0.915485    0.413788   0.0184725      1
18578     18.7557     17.8402    0.915485    0.330214  0.00740436      2
