
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=100.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 21-Feb-2017 18:36:48  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs100k000000-Aga1k000000-Ags100k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=19.4352 	 I=18.5979 	 R=0.83738  |grad|=0.305524 	 	 gamma=0.0119968 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
15736      18.069     17.1273    0.941738    0.274153   0.0183368      0
15737      18.069     17.1273    0.941738    0.272744    0.015785      0
15738      18.069     17.1273    0.941739    0.274524   0.0228991      0
15739      18.069     17.1273    0.941739     0.27279   0.0114596      0
15740      18.069     17.1273     0.94174    0.278158   0.0766349      0
15741      18.069     17.1273    0.941741     0.27361  0.00672032      0
15742      18.069     17.1272    0.941741    0.272842   0.0243612      0
15743      18.069     17.1272    0.941741    0.273326   0.0121968      0
15744      18.069     17.1272    0.941742    0.273204   0.0442133      0
15745      18.069     17.1272    0.941742    0.273015  0.00931885      0
15746     18.0688     17.1271     0.94177    0.319348     1.31956      0
15747     18.0687     17.1269    0.941771    0.273538  0.00938527      1
15748     18.0687     17.1269    0.941771    0.272745   0.0120791      2
15749     18.0687     17.1269    0.941771     0.27457   0.0233979      0
15750     18.0687     17.1269    0.941772     0.27278   0.0117074      0
15751     18.0687     17.1269    0.941773    0.277317   0.0632492      0
15752     18.0687     17.1269    0.941773    0.272816   0.0129284      0
15753     18.0687     17.1269    0.941773     0.27401   0.0166839      0
15754     18.0687     17.1269    0.941774    0.272758   0.0172525      0
15755     18.0687     17.1269    0.941774    0.274334   0.0204581      0
15756     18.0687     17.1269    0.941774    0.272867   0.0102446      0
15757     18.0686     17.1268    0.941781    0.290596    0.300046      0
15758     18.0686     17.1268    0.941781    0.273479   0.0120453      0
15759     18.0686     17.1268    0.941781     0.27344   0.0104848      1
15760     18.0686     17.1268    0.941782    0.273201   0.0373224      0
15761     18.0686     17.1268    0.941782    0.272858  0.00789459      0
15762     18.0686     17.1268    0.941787    0.287219    0.236111      0
15763     18.0685     17.1267    0.941788    0.273056   0.0116622      0
15764     18.0685     17.1267    0.941788    0.273619   0.0122509      1
15765     18.0685     17.1267    0.941788    0.272912   0.0260343      0
15766     18.0685     17.1267    0.941789    0.273521   0.0130262      0
15767     18.0685     17.1267    0.941789    0.273033   0.0310687      0
15768     18.0685     17.1267     0.94179    0.274238   0.0155143      0
15769     18.0685     17.1267     0.94179    0.272743   0.0151443      0
15770     18.0685     17.1267     0.94179    0.274386   0.0227264      0
15771     18.0685     17.1267    0.941791    0.272804   0.0113752      0
15772     18.0685     17.1267    0.941793     0.27904   0.0910183      0
15773     18.0685     17.1267    0.941793    0.273305  0.00771283      0
15774     18.0685     17.1267    0.941794    0.273841   0.0578709      0
15775     18.0685     17.1267    0.941794    0.273736   0.0119837      0
15776     18.0685     17.1267    0.941795    0.272833   0.0221856      0
15777     18.0685     17.1267    0.941795    0.273184   0.0111122      0
15778     18.0684     17.1266    0.941797    0.274961    0.100705      0
15779     18.0684     17.1266    0.941797    0.272888  0.00850013      0
15780     18.0684     17.1266    0.941807    0.299582    0.474096      0
15781     18.0683     17.1265    0.941807    0.276171  0.00634566      1
15782     18.0683     17.1265    0.941808    0.272886  0.00953131      0
15783     18.0683     17.1265    0.941817    0.298638    0.455187      0
15784     18.0682     17.1264    0.941817    0.276148   0.0063031      1
15785     18.0682     17.1264    0.941817    0.272892  0.00946735      0
15786     18.0682     17.1263    0.941829    0.301129    0.536236      0
15787     18.0681     17.1263    0.941829    0.275948  0.00654669      1
15788     18.0681     17.1263    0.941829    0.272872  0.00983215      0
15789     18.0681     17.1263    0.941834    0.286007     0.22276      0
15790     18.0681     17.1262    0.941834    0.273009    0.011794      0
15791     18.0681     17.1262    0.941834    0.273589   0.0123106      1
15792     18.0681     17.1262    0.941835    0.272898   0.0258967      0
15793     18.0681     17.1262    0.941835    0.273499    0.012958      0
15794     18.0681     17.1262    0.941836    0.273058   0.0320587      0
15795     18.0681     17.1262    0.941836    0.274423   0.0160011      0
15796      18.068     17.1262    0.941837    0.272741   0.0140169      0
15797      18.068     17.1262    0.941837     0.27492   0.0279562      0
15798      18.068     17.1262    0.941837     0.27275   0.0139643      0
15799      18.068     17.1262    0.941838    0.274276   0.0209562      0
15800      18.068     17.1262    0.941838    0.272857   0.0104934      0
15801      18.068     17.1262    0.941843    0.286847    0.229134      0
15802      18.068     17.1261    0.941843    0.273034   0.0116477      0
15803      18.068     17.1261    0.941843    0.273637   0.0124342      1
15804      18.068     17.1261    0.941844    0.272898   0.0253366      0
15805      18.068     17.1261    0.941844    0.273449   0.0126799      0
15806      18.068     17.1261    0.941845    0.273184   0.0366797      0
15807      18.068     17.1261    0.941845    0.272849   0.0077619      0
15808     18.0679     17.1261    0.941849    0.283077    0.175856      0
15809     18.0679     17.1261    0.941849    0.272831   0.0114203      0
15810     18.0679     17.1261    0.941849    0.273971   0.0162287      0
15811     18.0679     17.1261     0.94185    0.272766   0.0177693      0
15812     18.0679     17.1261     0.94185    0.274279   0.0197804      0
15813     18.0679     17.1261    0.941851    0.272743   0.0148604      0
15814     18.0679     17.1261    0.941851    0.274276   0.0223003      0
15815     18.0679      17.126    0.941851    0.272821    0.011164      0
15816     18.0679      17.126    0.941853     0.27875    0.101174      0
15817     18.0679      17.126    0.941854    0.273069   0.0084824      0
15818     18.0678      17.126    0.941862    0.288012    0.412343      0
15819     18.0678     17.1259    0.941862    0.273442  0.00626492      1
15820     18.0678     17.1259    0.941863     0.27351   0.0116571      0
15821     18.0678     17.1259    0.941863    0.273053   0.0317996      0
15822     18.0678     17.1259    0.941864    0.274374   0.0158738      0
15823     18.0678     17.1259    0.941864    0.272742   0.0142828      0
15824     18.0678     17.1259    0.941865    0.274847   0.0269852      0
15825     18.0678     17.1259    0.941865    0.272742   0.0134848      0
15826     18.0678     17.1259    0.941865    0.274757   0.0258025      0
15827     18.0678     17.1259    0.941866    0.272744   0.0128999      0
15828     18.0678     17.1259    0.941866    0.275244   0.0323769      0
15829     18.0678     17.1259    0.941867    0.272921   0.0161365      0
15830     18.0677     17.1259    0.941867    0.273805   0.0144552      0
15831     18.0677     17.1259    0.941867    0.272806   0.0205595      0
15832     18.0677     17.1259    0.941868    0.274056     0.01718      0
15833     18.0677     17.1259    0.941868    0.272756   0.0167482      0
15834     18.0677     17.1259    0.941869    0.274396   0.0212078      0
15835     18.0677     17.1259    0.941869    0.272844   0.0106181      0
15836     18.0677     17.1258    0.941873    0.284034    0.177382      0
15837     18.0677     17.1258    0.941873    0.272804   0.0111418      0
15838     18.0677     17.1258    0.941873     0.27397   0.0167224      0
15839     18.0677     17.1258    0.941874    0.272766     0.01777      0
15840     18.0677     17.1258    0.941874    0.274279   0.0197793      0
15841     18.0677     17.1258    0.941874    0.272744   0.0148606      0
15842     18.0677     17.1258    0.941875    0.274276   0.0223006      0
15843     18.0677     17.1258    0.941875    0.272822   0.0111641      0
15844     18.0677     17.1258    0.941877     0.27875    0.101175      0
15845     18.0676     17.1258    0.941877    0.273069  0.00848239      0
15846     18.0676     17.1257    0.941886    0.287934    0.411419      0
15847     18.0676     17.1257    0.941886    0.273438  0.00626445      1
15848     18.0676     17.1257    0.941886     0.27351   0.0116611      0
15849     18.0676     17.1257    0.941887     0.27305   0.0317588      0
15850     18.0675     17.1257    0.941887    0.274363   0.0158538      0
15851     18.0675     17.1257    0.941888    0.272743   0.0143255      0
15852     18.0675     17.1256    0.941888    0.274832   0.0268431      0
15853     18.0675     17.1256    0.941889    0.272742   0.0134146      0
15854     18.0675     17.1256    0.941889    0.274802    0.026443      0
15855     18.0675     17.1256    0.941889    0.272742   0.0132168      0
15856     18.0675     17.1256     0.94189    0.274952   0.0284455      0
15857     18.0675     17.1256     0.94189    0.272758   0.0142056      0
15858     18.0675     17.1256    0.941891    0.274331   0.0206086      0
15859     18.0675     17.1256    0.941891    0.272866   0.0103196      0
15860     18.0675     17.1256    0.941896    0.285306    0.233803      0
15861     18.0675     17.1256    0.941896    0.273288   0.0124072      0
15862     18.0675     17.1256    0.941896     0.27351   0.0112557      1
15863     18.0675     17.1256    0.941897    0.273051   0.0317959      0
15864     18.0674     17.1256    0.941897     0.27437   0.0158721      0
15865     18.0674     17.1255    0.941898    0.272743   0.0142854      0
15866     18.0674     17.1255    0.941898    0.274843   0.0269805      0
15867     18.0674     17.1255    0.941898    0.272743   0.0134826      0
15868     18.0674     17.1255    0.941899    0.274755    0.025821      0
15869     18.0674     17.1255    0.941899    0.272745    0.012909      0
15870     18.0674     17.1255      0.9419     0.27523   0.0322458      0
15871     18.0674     17.1255      0.9419    0.272912   0.0160725      0
15872     18.0674     17.1255    0.941901    0.273815   0.0145776      0
15873     18.0674     17.1255    0.941901    0.272802   0.0203078      0
15874     18.0674     17.1255    0.941901    0.274071   0.0173633      0
15875     18.0674     17.1255    0.941902    0.272755   0.0165748      0
15876     18.0674     17.1255    0.941902    0.274417    0.021492      0
15877     18.0674     17.1255    0.941902    0.272836   0.0107595      0
15878     18.0674     17.1255    0.941906    0.282442    0.149592      0
15879     18.0674     17.1255    0.941906    0.272742   0.0104792      0
15880     18.0674     17.1255    0.941906    0.274942   0.0283093      0
15881     18.0674     17.1254    0.941907    0.272756   0.0141385      0
15882     18.0674     17.1254    0.941907    0.274388   0.0211396      0
15883     18.0673     17.1254    0.941907    0.272847    0.010584      0
15884     18.0673     17.1254    0.941911    0.284436    0.185145      0
15885     18.0673     17.1254    0.941912     0.27284   0.0112814      0
15886     18.0673     17.1254    0.941912    0.273947   0.0159859      0
15887     18.0673     17.1254    0.941912     0.27277   0.0180674      0
15888     18.0673     17.1254    0.941913    0.274247   0.0194275      0
15889     18.0673     17.1254    0.941913    0.272745   0.0150598      0
15890     18.0673     17.1254    0.941913    0.274351   0.0225996      0
15891     18.0673     17.1254    0.941914    0.272811   0.0113124      0
15892     18.0673     17.1254    0.941916    0.279448   0.0981193      0
15893     18.0673     17.1253    0.941916    0.273173  0.00815982      0
15894     18.0672     17.1253    0.941919    0.276246    0.124175      0
15895     18.0672     17.1253    0.941919    0.273191  0.00965481      0
15896     18.0672     17.1253    0.941921    0.275721    0.110361      0
15897     18.0672     17.1253    0.941921    0.272979  0.00895779      0
15898     18.0626     17.1198    0.942851     1.10488      43.818      0
15899     18.0584     17.1155    0.942847    0.358771   0.0106977      1
15900     18.0582     17.1153    0.942847    0.272707  0.00401752      2
15901      18.058     17.1151    0.942875     0.29916     1.29235      0
15902     18.0579     17.1151    0.942875    0.288731   0.0158898      1
15903     18.0579      17.115    0.942876    0.279212   0.0150914      2
15904     18.0579      17.115    0.942876    0.278307    0.015694      0
15905     18.0579      17.115    0.942876    0.274625   0.0147876      0
15906     18.0579      17.115    0.942876    0.275521    0.019927      0
15907     18.0579      17.115    0.942877    0.273577  0.00998162      0
15908     18.0578      17.115    0.942881    0.279983    0.226146      0
15909     18.0578      17.115    0.942881    0.272656  0.00615427      0
15910     18.0578     17.1149    0.942881     0.27177   0.0176927      0
15911     18.0578     17.1149    0.942882    0.273433   0.0169051      0
15912     18.0578     17.1149    0.942882    0.272319   0.0161486      0
15913     18.0578     17.1149    0.942883    0.274189   0.0216943      0
15914     18.0578     17.1149    0.942883    0.272664   0.0108598      0
15915     18.0578     17.1149    0.942886    0.281392    0.130367      0
15916     18.0578     17.1149    0.942886    0.273044  0.00986351      0
15917     18.0578     17.1149    0.942887    0.277489   0.0695914      0
15918     18.0578     17.1149    0.942887    0.273627   0.0061947      0
15919     18.0578     17.1149    0.942888    0.272766   0.0213968      0
15920     18.0578     17.1149    0.942888    0.273971   0.0166264      0
15921     18.0578     17.1149    0.942889    0.272753   0.0172804      0
15922     18.0578     17.1149    0.942889    0.274321   0.0204205      0
15923     18.0577     17.1149    0.942889    0.272878   0.0102255      0
15924     18.0577     17.1148    0.942896    0.290799    0.307077      0
15925     18.0577     17.1148    0.942896    0.273681   0.0122164      0
15926     18.0577     17.1148    0.942896    0.273448   0.0101759      1
15927     18.0577     17.1148    0.942897    0.273108   0.0368876      0
15928     18.0577     17.1148    0.942897    0.272877  0.00780841      0
15929     18.0576     17.1147    0.942902    0.286934    0.234105      0
15930     18.0576     17.1147    0.942902    0.273086   0.0117293      0
15931     18.0576     17.1147    0.942902    0.273611   0.0121011      1
15932     18.0576     17.1147    0.942903    0.272938   0.0266488      0
15933     18.0576     17.1147    0.942903    0.273602   0.0133309      0
15934     18.0576     17.1147    0.942904    0.272952    0.027241      0
15935     18.0576     17.1147    0.942904    0.273673   0.0136243      0
15936     18.0576     17.1147    0.942905    0.272891   0.0243948      0
15937     18.0576     17.1147    0.942905    0.273373   0.0122118      0
15938     18.0576     17.1147    0.942906    0.273324   0.0442676      0
15939     18.0576     17.1147    0.942906     0.27304  0.00932035      0
15940     18.0575     17.1145    0.942932    0.321707     1.25853      0
15941     18.0573     17.1144    0.942932    0.273184  0.00909066      1
15942     18.0573     17.1144    0.942933    0.273067   0.0275255      2
15943     18.0573     17.1144    0.942933    0.273825   0.0137577      0
15944     18.0573     17.1144    0.942934    0.272807   0.0199572      0
15945     18.0573     17.1144    0.942934    0.274122   0.0178701      0
15946     18.0573     17.1144    0.942934    0.272767   0.0161171      0
15947     18.0573     17.1144    0.942935    0.274485   0.0222962      0
15948     18.0573     17.1144    0.942935    0.272828   0.0111596      0
15949     18.0573     17.1143    0.942937     0.27931   0.0974718      0
15950     18.0573     17.1143    0.942937    0.273191  0.00813618      0
15951     18.0573     17.1143     0.94294    0.276059    0.120026      0
15952     18.0572     17.1143     0.94294    0.273141  0.00947107      0
15953     18.0572     17.1143    0.942944    0.278966    0.194801      0
15954     18.0572     17.1143    0.942944    0.274712   0.0116843      0
15955     18.0572     17.1143    0.942944    0.272765   0.0128174      0
15956     18.0572     17.1143    0.942945    0.275355   0.0340526      0
15957     18.0572     17.1142    0.942945    0.273239  0.00720313      0
15958     18.0572     17.1142    0.942947    0.274836   0.0868791      0
15959     18.0572     17.1142    0.942947    0.272789  0.00751167      0
15960     18.0572     17.1142    0.942948    0.276651   0.0533468      0
15961     18.0572     17.1142    0.942949    0.272771   0.0110721      0
15962     18.0572     17.1142    0.942949    0.275757   0.0398721      0
15963     18.0572     17.1142     0.94295    0.273058  0.00839794      0
15964     18.0571     17.1141    0.942965    0.300196    0.716487      0
15965      18.057      17.114    0.942965    0.272856  0.00769294      1
15966      18.057      17.114    0.942965    0.273952   0.0159463      0
15967      18.057      17.114    0.942965    0.272785   0.0180837      0
15968      18.057      17.114    0.942966     0.27425   0.0194051      0
15969      18.057      17.114    0.942966     0.27276   0.0150539      0
15970      18.057      17.114    0.942967    0.274353   0.0225906      0
15971      18.057      17.114    0.942967    0.272827   0.0113076      0
15972      18.057      17.114    0.942969    0.279389   0.0980296      0
15973      18.057      17.114    0.942969    0.273184   0.0081632      0
15974     18.0569      17.114    0.942972    0.276285    0.126223      0
15975     18.0569      17.114    0.942972    0.273248  0.00976701      0
15976     18.0569      17.114    0.942974    0.274683   0.0827509      0
15977     18.0569     17.1139    0.942974    0.272774  0.00722258      0
15978     18.0569     17.1139    0.942975    0.275861    0.041464      0
15979     18.0569     17.1139    0.942975    0.273011  0.00872112      0
15980     18.0564     17.1133    0.943074    0.438032     4.74291      0
15981     18.0559     17.1129    0.943074    0.273096  0.00895338      1
15982     18.0559     17.1129    0.943074    0.272853   0.0159528      2
15983     18.0559     17.1129    0.943074    0.273928    0.015762      0
15984     18.0559     17.1128    0.943075    0.272785   0.0183238      0
15985     18.0559     17.1128    0.943075    0.274225    0.019139      0
15986     18.0559     17.1128    0.943075    0.272761   0.0152113      0
15987     18.0559     17.1128    0.943076    0.274412   0.0228267      0
15988     18.0559     17.1128    0.943076    0.272819   0.0114246      0
15989     18.0559     17.1128    0.943078     0.27863   0.0853879      0
15990     18.0559     17.1128    0.943078     0.27343  0.00734686      0
15991     18.0559     17.1128    0.943079    0.273271   0.0396029      0
15992     18.0559     17.1128    0.943079     0.27292  0.00836352      0
15993     18.0558     17.1127    0.943094    0.310887    0.724064      0
15994     18.0557     17.1126    0.943094    0.274426  0.00765981      1
15995     18.0557     17.1126    0.943094    0.272763    0.013993      0
15996     18.0557     17.1126    0.943095     0.27492   0.0280441      0
15997     18.0557     17.1126    0.943095     0.27277   0.0140077      0
15998     18.0557     17.1126    0.943096    0.274312   0.0210212      0
15999     18.0557     17.1126    0.943096    0.272872   0.0105253      0
16000     18.0557     17.1126      0.9431    0.285769    0.211983      0
16001     18.0557     17.1126    0.943101    0.272999   0.0116284      0
16002     18.0557     17.1126    0.943101    0.273737   0.0136797      0
16003     18.0557     17.1126    0.943101    0.272799   0.0205276      0
16004     18.0557     17.1126    0.943102    0.274164   0.0183833      0
16005     18.0557     17.1126    0.943102    0.272765   0.0157186      0
16006     18.0557     17.1125    0.943103    0.274498   0.0228025      0
16007     18.0556     17.1125    0.943103    0.272816   0.0114116      0
16008     18.0556     17.1125    0.943104     0.27833   0.0804274      0
16009     18.0556     17.1125    0.943105    0.273537  0.00700026      0
16010     18.0556     17.1125    0.943105    0.273034   0.0306986      0
16011     18.0556     17.1125    0.943106    0.274177   0.0153324      0
16012     18.0556     17.1125    0.943106    0.272765   0.0156114      0
16013     18.0556     17.1125    0.943106    0.274563   0.0233274      0
16014     18.0556     17.1125    0.943107    0.272802   0.0116721      0
16015     18.0556     17.1125    0.943108    0.277352   0.0645326      0
16016     18.0556     17.1125    0.943108    0.272865   0.0131696      0
16017     18.0556     17.1125    0.943109    0.273928   0.0156927      0
16018     18.0556     17.1125    0.943109    0.272791   0.0184202      0
16019     18.0556     17.1125    0.943109    0.274219   0.0190342      0
16020     18.0556     17.1125     0.94311    0.272763   0.0152764      0
16021     18.0556     17.1125     0.94311     0.27444   0.0229244      0
16022     18.0556     17.1125     0.94311    0.272817    0.011473      0
16023     18.0556     17.1125    0.943112    0.278351   0.0807735      0
16024     18.0556     17.1124    0.943112    0.273529  0.00702493      0
16025     18.0555     17.1124    0.943113    0.273046   0.0311799      0
16026     18.0555     17.1124    0.943113    0.274261   0.0155694      0
16027     18.0555     17.1124    0.943113    0.272762    0.014968      0
16028     18.0555     17.1124    0.943114    0.274318   0.0224616      0
16029     18.0555     17.1124    0.943114    0.272834   0.0112437      0
16030     18.0555     17.1124    0.943116     0.27936    0.101896      0
16031     18.0555     17.1124    0.943116    0.273105  0.00843523      0
16032     18.0555     17.1124    0.943123     0.28317    0.300196      0
16033     18.0555     17.1123    0.943123    0.276163   0.0122021      0
16034     18.0554     17.1123    0.943123    0.273307  0.00612384      1
16035     18.0554     17.1123    0.943124    0.273598   0.0554973      0
16036     18.0554     17.1123    0.943124    0.273546   0.0115598      0
16037     18.0554     17.1123    0.943125    0.273023    0.030251      0
16038     18.0554     17.1123    0.943125    0.274102   0.0151118      0
16039     18.0554     17.1123    0.943126    0.272769   0.0162933      0
16040     18.0554     17.1123    0.943126    0.274457   0.0219753      0
16041     18.0554     17.1123    0.943126    0.272839   0.0109998      0
16042     18.0554     17.1123    0.943128     0.27869   0.0996859      0
16043     18.0554     17.1123    0.943129    0.273109  0.00838691      0
16044     18.0554     17.1122    0.943135    0.282508    0.283866      0
16045     18.0553     17.1122    0.943135    0.275599   0.0119022      0
16046     18.0553     17.1122    0.943135    0.272824  0.00904695      1
16047     18.0553     17.1122    0.943137    0.278018    0.081988      0
16048     18.0553     17.1122    0.943137    0.273459  0.00715098      0
16049     18.0553     17.1122    0.943138    0.273191   0.0367095      0
16050     18.0553     17.1122    0.943138    0.272869  0.00776785      0
16051     18.0553     17.1121    0.943141    0.282821     0.17599      0
16052     18.0553     17.1121    0.943142    0.272863   0.0115231      0
16053     18.0553     17.1121    0.943142    0.273933   0.0157462      0
16054     18.0553     17.1121    0.943142     0.27279   0.0183475      0
16055     18.0553     17.1121    0.943143    0.274225   0.0191122      0
16056     18.0553     17.1121    0.943143    0.272763   0.0152264      0
16057     18.0552     17.1121    0.943144    0.274419   0.0228494      0
16058     18.0552     17.1121    0.943144     0.27282   0.0114358      0
16059     18.0552     17.1121    0.943146     0.27856   0.0842579      0
16060     18.0552     17.1121    0.943146    0.273454  0.00726941      0
16061     18.0552     17.1121    0.943147    0.273202   0.0371366      0
16062     18.0552     17.1121    0.943147    0.272876  0.00785607      0
16063     18.0552      17.112    0.943151    0.286298    0.222987      0
16064     18.0552      17.112    0.943152    0.273057   0.0117156      0
16065     18.0552      17.112    0.943152    0.273641    0.012371      1
16066     18.0552      17.112    0.943152    0.272916   0.0255668      0
16067     18.0552      17.112    0.943153    0.273485    0.012794      0
16068     18.0552      17.112    0.943153    0.273131   0.0345125      0
16069     18.0551      17.112    0.943154    0.274946   0.0172047      0
16070     18.0551      17.112    0.943154    0.273018  0.00861991      0
16071     18.0548     17.1116    0.943217    0.374279     3.05148      0
16072     18.0546     17.1113    0.943217    0.291286   0.0119199      1
16073     18.0545     17.1113    0.943217    0.272768  0.00581429      2
16074     18.0545     17.1113    0.943218    0.274265   0.0193456      3
16075     18.0545     17.1113    0.943218    0.272759   0.0148982      0
16076     18.0545     17.1113    0.943219    0.274289   0.0223569      0
16077     18.0545     17.1113    0.943219    0.272837   0.0111917      0
16078     18.0545     17.1113    0.943221     0.27893    0.101425      0
16079     18.0545     17.1113    0.943221    0.273091    0.008472      0
16080     18.0544     17.1112    0.943229    0.286429    0.380946      0
16081     18.0544     17.1112    0.943229    0.273446  0.00613894      1
16082     18.0544     17.1112    0.943229    0.273515   0.0116297      0
16083     18.0544     17.1112     0.94323    0.273062    0.031884      0
16084     18.0544     17.1112     0.94323    0.274389   0.0159158      0
16085     18.0544     17.1112    0.943231    0.272761   0.0141634      0
16086     18.0544     17.1112    0.943231     0.27487   0.0274064      0
16087     18.0544     17.1111    0.943232    0.272763    0.013693      0
16088     18.0544     17.1111    0.943232    0.274614   0.0240133      0
16089     18.0544     17.1111    0.943232    0.272788   0.0120127      0
16090     18.0544     17.1111    0.943233    0.275548   0.0435461      0
16091     18.0544     17.1111    0.943233    0.272955  0.00915965      0
16092      18.054     17.1107    0.943301    0.396367     3.24255      0
16093     18.0538     17.1105    0.943301    0.292737   0.0126662      1
16094     18.0537     17.1104    0.943301    0.273989  0.00616115      2
16095     18.0537     17.1104    0.943301    0.272773  0.00924675      3
16096     18.0537     17.1104    0.943302    0.274931   0.0335195      0
16097     18.0537     17.1104    0.943302    0.272923   0.0167161      0
16098     18.0537     17.1104    0.943302    0.273827   0.0146072      0
16099     18.0537     17.1104    0.943303    0.272816   0.0201968      0
16100     18.0537     17.1104    0.943303    0.274083   0.0174437      0
16101     18.0537     17.1104    0.943303    0.272772   0.0164675      0
16102     18.0537     17.1104    0.943304    0.274432   0.0216693      0
16103     18.0537     17.1104    0.943304    0.272849   0.0108475      0
16104     18.0536     17.1103    0.943307    0.281446    0.134221      0
16105     18.0536     17.1103    0.943307    0.272792  0.00997816      0
16106     18.0536     17.1103    0.943308    0.276719   0.0546284      0
16107     18.0536     17.1103    0.943308    0.272765   0.0113196      0
16108     18.0536     17.1103    0.943309    0.275292   0.0332645      0
16109     18.0536     17.1103    0.943309    0.273265  0.00703974      0
16110     18.0536     17.1103    0.943311    0.273716   0.0637976      0
16111     18.0536     17.1103    0.943311    0.274124   0.0131787      0
16112     18.0536     17.1103    0.943311    0.272769   0.0160752      0
16113     18.0536     17.1103    0.943312    0.274488   0.0223782      0
16114     18.0536     17.1103    0.943312    0.272828   0.0112002      0
16115     18.0536     17.1103    0.943314     0.27917   0.0946151      0
16116     18.0536     17.1103    0.943314    0.273247  0.00795449      0
16117     18.0536     17.1102    0.943316    0.273993   0.0720875      0
16118     18.0536     17.1102    0.943316    0.275011   0.0147002      0
16119     18.0535     17.1102    0.943316    0.272776   0.0119922      0
16120     18.0535     17.1102    0.943317    0.275837   0.0411818      0
16121     18.0535     17.1102    0.943317    0.273022  0.00866402      0
16122     18.0532     17.1099    0.943377    0.380235      2.9026      0
16123      18.053     17.1096    0.943377     0.28638   0.0113383      1
16124     18.0529     17.1096    0.943377    0.272766  0.00560281      2
16125     18.0529     17.1096    0.943378    0.275658    0.038582      0
16126     18.0529     17.1096    0.943378    0.273099  0.00813491      0
16127     18.0529     17.1095    0.943385    0.284497    0.333744      0
16128     18.0529     17.1095    0.943386    0.273544  0.00583916      0
16129     18.0529     17.1095    0.943386    0.273498   0.0114361      0
16130     18.0529     17.1095    0.943386    0.273105   0.0335157      0
16131     18.0529     17.1095    0.943387     0.27472   0.0167167      0
16132     18.0528     17.1095    0.943387    0.272767   0.0127656      0
16133     18.0528     17.1095    0.943388    0.275371   0.0344064      0
16134     18.0528     17.1095    0.943388     0.27323  0.00727624      0
16135     18.0528     17.1094     0.94339     0.27504   0.0930026      0
16136     18.0528     17.1094     0.94339    0.272827   0.0079271      0
16137     18.0528     17.1094    0.943392    0.278959   0.0911311      0
16138     18.0528     17.1094    0.943392    0.273314  0.00773193      0
16139     18.0528     17.1094    0.943393    0.273889   0.0597272      0
16140     18.0528     17.1094    0.943394    0.273894   0.0123413      0
16141     18.0528     17.1094    0.943394    0.272788   0.0185198      0
16142     18.0528     17.1094    0.943394    0.274243   0.0193489      0
16143     18.0528     17.1094    0.943395    0.272764    0.015076      0
16144     18.0528     17.1094    0.943395    0.274358   0.0226236      0
16145     18.0528     17.1094    0.943395    0.272829    0.011324      0
16146     18.0528     17.1094    0.943397    0.279249   0.0960359      0
16147     18.0527     17.1093    0.943398    0.273221  0.00804387      0
16148     18.0527     17.1093      0.9434    0.275231   0.0982626      0
16149     18.0527     17.1093      0.9434    0.272868  0.00826371      0
16150     18.0527     17.1093    0.943404    0.284274    0.185013      0
16151     18.0527     17.1093    0.943404    0.272869   0.0113381      0
16152     18.0527     17.1093    0.943404    0.273923   0.0156385      0
16153     18.0527     17.1093    0.943404    0.272793   0.0184891      0
16154     18.0527     17.1093    0.943405    0.274211   0.0189604      0
16155     18.0527     17.1093    0.943405    0.272765   0.0153171      0
16156     18.0527     17.1093    0.943406    0.274454   0.0229855      0
16157     18.0527     17.1093    0.943406    0.272816   0.0115032      0
16158     18.0527     17.1092    0.943408    0.278168    0.077965      0
16159     18.0526     17.1092    0.943408     0.27359  0.00682383      0
16160     18.0526     17.1092    0.943408    0.272853   0.0247364      0
16161     18.0526     17.1092    0.943408    0.273364   0.0123838      0
16162     18.0526     17.1092    0.943409    0.273315   0.0448914      0
16163     18.0526     17.1092     0.94341    0.273062  0.00944906      0
16164     18.0526     17.1091    0.943425    0.300343    0.724283      0
16165     18.0525     17.1091    0.943425    0.272844  0.00773525      1
16166     18.0525      17.109    0.943425     0.27399   0.0163764      0
16167     18.0525      17.109    0.943425    0.272782   0.0175432      0
16168     18.0525      17.109    0.943426    0.274302   0.0200656      0
