
                            < M A T L A B (R) >
                  Copyright 1984-2016 The MathWorks, Inc.
                   R2016b (9.1.0.441655) 64-bit (glnxa64)
                             September 7, 2016

 
To get started, type one of these: helpwin, helpdesk, or demo.
For product information, visit www.mathworks.com.
 

	Non-Degree Granting Education License -- for use at non-degree granting, nonprofit,
	educational organizations only.  Not for government, commercial, or other organizational use.

>> >> >> >> >> >> >> >> >>  On input UserVar=1.000000 

 
 **************************     Úa version: 13 Jan 2017  ********************** 
    Run starts at 01-Mar-2017 15:06:50  
    Experiment: UaOpt-ConjGrad  
    Inverse-modelling restart run.  
 	CtrlVar.Inverse.InvertFor='logAGlenlogC'
	CtrlVar.Inverse.Regularize.Field='logAGlenlogC'
	CtrlVar.Inverse.DataMisfit.GradientCalculation='Adjoint'
   Running on: bslicea.nerc-bas.ac.uk
 ***************************************************************************** 
 
 Inverse run: loading restart file: IR-UaOpt-ConjGrad-UaOptimization-Nod3-I-Adjoint-Cga1k000000-Cgs1k000000-Aga1k000000-Ags1k000000-0-0-logAGlenlogC 	  done 
  Setting h(h<50)=50 
  Calling UaOutputs. UaOutputsInfostring=Start of Inverse Run , UaOutputsCounter=1 
 
 ===========   Inverting for model parameters. ================  

 +++++++++++ At start of inversion:  	 J=32.5913 	 I=31.9321 	 R=0.659139  |grad|=0.455944 	 	 gamma=0.00449344 
 

   It         J           I          R         |grad|      gamma   #ccUpdate
14748     18.7989     17.9218    0.877117    0.287341   0.0571759      0
14749     18.7989     17.9218    0.877117    0.280697   0.0118626      0
14750     18.7989     17.9218    0.877118    0.284118   0.0278988      0
14751     18.7989     17.9218    0.877118    0.280721   0.0139422      0
14752     18.7989     17.9218    0.877119    0.282828   0.0209216      0
14753     18.7989     17.9217    0.877119     0.28077   0.0168984      0
14754     18.7989     17.9217     0.87712    0.283177   0.0207892      0
14755     18.7989     17.9217     0.87712    0.280814   0.0104098      0
14756     18.7988     17.9217     0.87713    0.311755    0.306448      0
14757     18.7987     17.9216     0.87713    0.282878   0.0124761      1
14758     18.7987     17.9216    0.877131    0.280693  0.00626625      2
14759     18.7987     17.9216    0.877132    0.287402   0.0567879      0
14760     18.7987     17.9216    0.877133    0.280684   0.0117821      0
14761     18.7987     17.9215    0.877134    0.284215     0.02874      0
14762     18.7987     17.9215    0.877134    0.280749    0.014358      0
14763     18.7987     17.9215    0.877135    0.283244   0.0213419      0
14764     18.7987     17.9215    0.877135     0.28078   0.0106854      0
14765     18.7986     17.9215    0.877142    0.302802    0.207481      0
14766     18.7986     17.9214    0.877142    0.281554   0.0120811      1
14767     18.7986     17.9214    0.877142     0.28182   0.0113571      2
14768     18.7986     17.9214    0.877143     0.28151   0.0327209      0
14769     18.7985     17.9214    0.877144    0.283479   0.0163297      0
14770     18.7985     17.9214    0.877144    0.280688   0.0142016      0
14771     18.7985     17.9214    0.877145     0.28399   0.0270266      0
14772     18.7985     17.9214    0.877145    0.280681   0.0135105      0
14773     18.7985     17.9214    0.877146    0.284101    0.027896      0
14774     18.7985     17.9214    0.877147    0.280705   0.0139408      0
14775     18.7985     17.9213    0.877147     0.28281   0.0209195      0
14776     18.7985     17.9213    0.877148    0.280755   0.0169055      0
14777     18.7985     17.9213    0.877149     0.28316   0.0207792      0
14778     18.7985     17.9213    0.877149    0.280799   0.0104048      0
14779     18.7984     17.9212    0.877159    0.311956    0.308935      0
14780     18.7984     17.9212    0.877159    0.282983   0.0125303      1
14781     18.7983     17.9212    0.877159     0.28068  0.00629371      2
14782     18.7983     17.9212    0.877161    0.287346   0.0570368      0
14783     18.7983     17.9211    0.877161    0.280673   0.0118335      0
14784     18.7983     17.9211    0.877162    0.284127   0.0281695      0
14785     18.7983     17.9211    0.877163    0.280709    0.014076      0
14786     18.7983     17.9211    0.877163     0.28295   0.0211225      0
14787     18.7983     17.9211    0.877164    0.280724   0.0161151      0
14788     18.7983     17.9211    0.877165    0.283333   0.0221013      0
14789     18.7983     17.9211    0.877165    0.280735   0.0110638      0
14790     18.7982     17.9211    0.877169    0.295392    0.132245      0
14791     18.7982      17.921    0.877169    0.280669   0.0101439      0
14792     18.7982      17.921    0.877171    0.287403   0.0559264      0
14793     18.7982      17.921    0.877171    0.280659   0.0116102      0
14794     18.7982      17.921    0.877172    0.284519   0.0313227      0
14795     18.7982      17.921    0.877173    0.280935   0.0156314      0
14796     18.7981      17.921    0.877173    0.282495   0.0162456      0
14797     18.7981      17.921    0.877174    0.280823   0.0191423      0
14798     18.7981      17.921    0.877175     0.28278    0.018176      0
14799     18.7981      17.921    0.877175    0.280746   0.0170094      0
14800     18.7981     17.9209    0.877176    0.283126   0.0206267      0
14801     18.7981     17.9209    0.877176    0.280795   0.0103288      0
14802      18.798     17.9208    0.877187    0.315741    0.350861      0
14803      18.798     17.9208    0.877187    0.286217   0.0060188      1
14804      18.798     17.9208    0.877188    0.280667   0.0109706      0
14805     18.7979     17.9208    0.877189    0.287735   0.0589581      0
14806     18.7979     17.9207     0.87719    0.280698   0.0121924      0
14807     18.7979     17.9207    0.877191    0.283451   0.0230707      0
14808     18.7979     17.9207    0.877191     0.28069   0.0115465      0
14809     18.7979     17.9207    0.877194     0.29049   0.0843523      0
14810     18.7979     17.9207    0.877194    0.281688  0.00734705      0
14811     18.7979     17.9207    0.877195    0.281796   0.0380153      0
14812     18.7979     17.9207    0.877195    0.280767  0.00803661      0
14813     18.7978     17.9206    0.877203    0.305862    0.241915      0
14814     18.7978     17.9206    0.877203    0.282074   0.0123538      1
14815     18.7978     17.9205    0.877204    0.281617   0.0102412      2
14816     18.7977     17.9205    0.877205    0.281479   0.0371245      0
14817     18.7977     17.9205    0.877205    0.280757  0.00785703      0
14818     18.7977     17.9205    0.877212    0.303418    0.216209      0
14819     18.7976     17.9204    0.877212    0.281699   0.0122117      1
14820     18.7976     17.9204    0.877212    0.281723    0.010936      2
14821     18.7976     17.9204    0.877214    0.281662   0.0358607      0
14822     18.7976     17.9204    0.877214    0.280719   0.0075905      0
14823     18.7976     17.9204    0.877218    0.295402    0.132148      0
14824     18.7976     17.9203    0.877218    0.280653   0.0101346      0
14825     18.7975     17.9203     0.87722    0.287454    0.056578      0
14826     18.7975     17.9203     0.87722    0.280647   0.0117361      0
14827     18.7975     17.9203    0.877221    0.284213   0.0290441      0
14828     18.7975     17.9203    0.877222     0.28073   0.0145082      0
14829     18.7975     17.9203    0.877222    0.283093   0.0205194      0
14830     18.7975     17.9203    0.877223    0.280783   0.0102752      0
14831     18.7974     17.9202    0.877235    0.318767    0.385286      0
14832     18.7973     17.9201    0.877235     0.28593  0.00624982      1
14833     18.7973     17.9201    0.877235    0.280648   0.0111061      0
14834     18.7973     17.9201    0.877237    0.287327   0.0554967      0
14835     18.7973     17.9201    0.877237    0.280634   0.0115272      0
14836     18.7973     17.9201    0.877239    0.284702    0.033021      0
14837     18.7973       17.92    0.877239     0.28113   0.0164658      0
14838     18.7973       17.92    0.877239    0.282179   0.0143798      0
14839     18.7973       17.92     0.87724     0.28086   0.0215775      0
14840     18.7973       17.92    0.877241    0.282582   0.0169938      0
14841     18.7973       17.92    0.877241    0.280764   0.0181922      0
14842     18.7972       17.92    0.877242    0.282891   0.0191249      0
14843     18.7972       17.92    0.877242      0.2807   0.0162562      0
14844     18.7972       17.92    0.877243    0.283267   0.0218455      0
14845     18.7972       17.92    0.877243    0.280717   0.0109363      0
14846     18.7972     17.9199    0.877248    0.297352    0.152244      0
14847     18.7972     17.9199    0.877249    0.280679   0.0109348      0
14848     18.7971     17.9199    0.877249    0.283273    0.021721      1
14849     18.7971     17.9199     0.87725    0.280719   0.0108742      0
14850     18.7971     17.9199    0.877255    0.298267     0.16153      0
14851     18.7971     17.9198    0.877255    0.280767   0.0112327      0
14852     18.7971     17.9198    0.877256    0.282508    0.016857      1
14853     18.7971     17.9198    0.877256     0.28078   0.0187543      0
14854      18.797     17.9198    0.877257    0.282803    0.018541      0
14855      18.797     17.9198    0.877257    0.280709   0.0167008      0
14856      18.797     17.9198    0.877258     0.28316   0.0210969      0
14857      18.797     17.9198    0.877258    0.280745   0.0105632      0
14858      18.797     17.9197    0.877266    0.305178    0.239323      0
14859     18.7969     17.9197    0.877266    0.282097   0.0124439      1
14860     18.7969     17.9197    0.877266    0.281586   0.0102134      2
14861     18.7969     17.9196    0.877268    0.281426   0.0370237      0
14862     18.7969     17.9196    0.877268    0.280736  0.00783657      0
14863     18.7969     17.9196    0.877275    0.303215    0.214464      0
14864     18.7968     17.9195    0.877275    0.281654   0.0121995      1
14865     18.7968     17.9195    0.877275    0.281713   0.0109958      2
14866     18.7968     17.9195    0.877276    0.281614   0.0353833      0
14867     18.7968     17.9195    0.877277    0.284447   0.0176359      0
14868     18.7968     17.9195    0.877277    0.280932  0.00883514      0
14869     18.7955     17.9181    0.877468    0.609506     6.04773      0
14870     18.7943     17.9168    0.877467    0.280967  0.00853946      1
14871     18.7943     17.9168    0.877467    0.281567   0.0128176      0
14872     18.7943     17.9168    0.877468    0.281766   0.0389926      0
14873     18.7943     17.9168    0.877468    0.280709  0.00823822      0
14874     18.7942     17.9167     0.87748    0.316493    0.360646      0
14875     18.7941     17.9166     0.87748    0.286042  0.00609163      1
14876     18.7941     17.9166     0.87748    0.280588   0.0110065      0
14877     18.7941     17.9166    0.877482    0.287515   0.0579919      0
14878     18.7941     17.9166    0.877482    0.280593   0.0120087      0
14879     18.7941     17.9166    0.877483    0.283626   0.0251156      0
14880     18.7941     17.9166    0.877484    0.280566   0.0125628      0
14881      18.794     17.9166    0.877485    0.285766   0.0426113      0
14882      18.794     17.9165    0.877485    0.280855  0.00896715      0
14883     18.7889     17.9107    0.878257     1.13344     24.5142      0
14884     18.7845     17.9063    0.878254    0.454312   0.0059849      1
14885     18.7839     17.9057    0.878254    0.280798  0.00910692      0
14886     18.7839     17.9057    0.878255    0.281256   0.0266713      1
14887     18.7839     17.9057    0.878255    0.281861   0.0133325      0
14888     18.7839     17.9057    0.878256     0.28079   0.0240608      0
14889     18.7839     17.9057    0.878256    0.281223   0.0120435      0
14890     18.7839     17.9056    0.878258    0.282938    0.060081      0
14891     18.7839     17.9056    0.878259    0.282148   0.0124407      0
14892     18.7839     17.9056    0.878259    0.280533   0.0186684      0
14893     18.7839     17.9056     0.87826    0.282798    0.020049      0
14894     18.7839     17.9056     0.87826    0.280483   0.0156309      0
14895     18.7839     17.9056    0.878261    0.283207   0.0230764      0
14896     18.7838     17.9056    0.878261    0.280477    0.011549      0
14897     18.7838     17.9056    0.878264    0.290102    0.083867      0
14898     18.7838     17.9055    0.878264    0.281481  0.00731794      0
14899     18.7838     17.9055    0.878265     0.28152   0.0372636      0
14900     18.7838     17.9055    0.878266    0.280542  0.00788112      0
14901     18.7837     17.9055    0.878271    0.298389    0.178557      0
14902     18.7837     17.9054    0.878272    0.280905   0.0119416      0
14903     18.7837     17.9054    0.878272    0.281855   0.0131936      1
14904     18.7837     17.9054    0.878273    0.280841   0.0246733      0
14905     18.7837     17.9054    0.878273    0.281326   0.0123483      0
14906     18.7837     17.9054    0.878275    0.281732   0.0447626      0
14907     18.7837     17.9054    0.878275    0.280787  0.00942719      0
14908     18.7834      17.905    0.878317    0.360557      1.3349      0
14909     18.7831     17.9048    0.878317    0.281597  0.00951036      1
14910     18.7831     17.9048    0.878317    0.280446   0.0105913      2
14911     18.7831     17.9048    0.878318    0.283462   0.0251941      0
14912     18.7831     17.9048    0.878318    0.280417   0.0126017      0
14913     18.7831     17.9048     0.87832    0.285459   0.0416626      0
14914     18.7831     17.9048     0.87832    0.280745  0.00877433      0
14915     18.7826     17.9042      0.8784    0.444203     2.55795      0
14916     18.7821     17.9037      0.8784    0.301568   0.0114844      1
14917      18.782     17.9036      0.8784    0.280511   0.0056454      2
14918      18.782     17.9036      0.8784    0.282454   0.0171102      3
14919      18.782     17.9036    0.878401    0.280503   0.0173276      0
14920      18.782     17.9036    0.878401    0.282787   0.0201773      0
14921      18.782     17.9036    0.878402     0.28045    0.015552      0
14922      18.782     17.9036    0.878403    0.283198   0.0232423      0
14923      18.782     17.9036    0.878403    0.280438   0.0116316      0
14924      18.782     17.9036    0.878405    0.289493   0.0783549      0
14925      18.782     17.9036    0.878406    0.281643  0.00691095      0
14926     18.7819     17.9035    0.878407    0.280683   0.0250522      0
14927     18.7819     17.9035    0.878407    0.281258   0.0125395      0
14928     18.7819     17.9035    0.878408    0.281633   0.0454559      0
14929     18.7819     17.9035    0.878409    0.280778   0.0095724      0
14930     18.7817     17.9033    0.878435    0.338942    0.833318      0
14931     18.7816     17.9031    0.878435    0.280405  0.00834113      1
14932     18.7816     17.9031    0.878436    0.283848   0.0284843      0
14933     18.7816     17.9031    0.878436     0.28045   0.0142317      0
14934     18.7816     17.9031    0.878437    0.282832   0.0213561      0
14935     18.7815     17.9031    0.878437      0.2805   0.0106925      0
14936     18.7815     17.9031    0.878444    0.302941    0.215829      0
14937     18.7815      17.903    0.878444    0.281475   0.0122503      1
14938     18.7814      17.903    0.878445    0.281445   0.0108537      2
14939     18.7814      17.903    0.878446    0.281429   0.0365729      0
14940     18.7814      17.903    0.878446     0.28048  0.00773806      0
14941     18.7814     17.9029    0.878451    0.297434    0.157622      0
14942     18.7814     17.9029    0.878451    0.280493   0.0111468      0
14943     18.7814     17.9029    0.878452    0.282083   0.0167277      1
14944     18.7813     17.9029    0.878452    0.280599   0.0203886      0
14945     18.7813     17.9029    0.878453    0.282344   0.0171773      0
14946     18.7813     17.9029    0.878453    0.280508   0.0179599      0
14947     18.7813     17.9029    0.878454    0.282658     0.01939      0
14948     18.7813     17.9029    0.878455    0.280448     0.01605      0
14949     18.7813     17.9029    0.878455    0.283044   0.0222278      0
14950     18.7813     17.9028    0.878456    0.280458   0.0111265      0
14951     18.7813     17.9028    0.878459    0.293999    0.123215      0
14952     18.7812     17.9028     0.87846    0.280462  0.00974077      0
14953     18.7812     17.9028    0.878464    0.295096    0.134019      0
14954     18.7812     17.9027    0.878464    0.280389   0.0102488      0
14955     18.7812     17.9027    0.878466     0.28607   0.0472898      0
14956     18.7812     17.9027    0.878466    0.280502  0.00991168      0
14957     18.7811     17.9026    0.878473    0.302138    0.224561      0
14958     18.7811     17.9026    0.878473    0.281872   0.0127054      1
14959     18.7811     17.9026    0.878474    0.281338   0.0102935      2
14960     18.7811     17.9026    0.878475    0.281198   0.0373139      0
14961      18.781     17.9026    0.878475    0.280501   0.0078964      0
14962      18.781     17.9025    0.878482     0.30433    0.232158      0
14963      18.781     17.9025    0.878483    0.281753   0.0123991      1
14964     18.7809     17.9025    0.878483    0.281356   0.0103387      2
14965     18.7809     17.9025    0.878484    0.281268   0.0374778      0
14966     18.7809     17.9024    0.878484      0.2805  0.00792925      0
14967     18.7809     17.9024    0.878492    0.304396    0.232918      0
14968     18.7808     17.9023    0.878492    0.281763   0.0124037      1
14969     18.7808     17.9023    0.878492    0.281351   0.0103198      2
14970     18.7808     17.9023    0.878494    0.281251   0.0374093      0
14971     18.7808     17.9023    0.878494    0.280497  0.00791525      0
14972     18.7808     17.9023    0.878501    0.304112    0.229902      0
14973     18.7807     17.9022    0.878501    0.281717    0.012388      1
14974     18.7807     17.9022    0.878502    0.281361   0.0103931      2
14975     18.7807     17.9022    0.878503     0.28131   0.0376748      0
14976     18.7807     17.9022    0.878503    0.280499  0.00796944      0
14977     18.7806     17.9021    0.878511    0.305265    0.242329      0
14978     18.7806     17.9021    0.878511    0.281891   0.0124411      1
14979     18.7806     17.9021    0.878511    0.281317   0.0101206      2
14980     18.7806     17.9021    0.878513    0.281883   0.0443773      0
14981     18.7806      17.902    0.878513    0.280712  0.00933991      0
14982     18.7801     17.9015    0.878586    0.432289     2.34502      0
14983     18.7796     17.9011    0.878586    0.300495   0.0115213      1
14984     18.7796      17.901    0.878586    0.280442  0.00567567      2
14985     18.7796      17.901    0.878587     0.28266   0.0189918      3
14986     18.7796      17.901    0.878587    0.280424   0.0159403      0
14987     18.7796      17.901    0.878588    0.283048   0.0224388      0
14988     18.7796      17.901    0.878588    0.280428   0.0112316      0
14989     18.7795      17.901    0.878592    0.290946    0.101786      0
14990     18.7795     17.9009    0.878592    0.280794  0.00860257      0
14991     18.7794     17.9008    0.878604    0.307135    0.391652      0
14992     18.7794     17.9008    0.878604    0.281772  0.00636166      1
14993     18.7794     17.9008    0.878605    0.281464   0.0118497      0
14994     18.7793     17.9007    0.878606    0.281274   0.0343888      0
14995     18.7793     17.9007    0.878606    0.283738   0.0171496      0
14996     18.7793     17.9007    0.878607    0.280706  0.00859209      0
14997      18.779     17.9003    0.878657    0.389988     1.62179      0
14998     18.7787        17.9    0.878657    0.286868   0.0105385      1
14999     18.7787        17.9    0.878657    0.280532  0.00527358      2
15000     18.7784     17.8997    0.878697    0.386238     1.28251      0
15001     18.7781     17.8994    0.878698    0.280788  0.00920222      1
15002     18.7781     17.8994    0.878702    0.294055     0.13517      0
15003     18.7781     17.8994    0.878702    0.279774   0.0103501      0
15004     18.7781     17.8994    0.878703    0.284346    0.037519      0
15005     18.7781     17.8994    0.878704      0.2808  0.00792967      0
15006      18.778     17.8993     0.87871    0.294276    0.217104      0
15007      18.778     17.8993    0.878711    0.285096   0.0124517      1
15008      18.778     17.8993    0.878711    0.281061  0.00624369      2
15009     18.7779     17.8992    0.878714    0.286297    0.112519      0
15010     18.7779     17.8992    0.878715    0.280539  0.00922688      0
15011     18.7775     17.8988    0.878773    0.397887     1.85574      0
15012     18.7772     17.8984    0.878773    0.300572   0.0114003      1
15013     18.7772     17.8984    0.878773    0.286288  0.00570407      2
15014     18.7771     17.8984    0.878774     0.28316   0.0489586      0
15015     18.7771     17.8984    0.878775    0.279967   0.0103248      0
15016     18.7771     17.8983    0.878779    0.293005    0.139415      0
15017     18.7771     17.8983    0.878779    0.281804   0.0112837      0
15018     18.7771     17.8983     0.87878    0.283984   0.0268358      0
15019     18.7771     17.8983    0.878781    0.280592   0.0134162      0
15020     18.7771     17.8983    0.878782    0.283914   0.0288102      0
15021      18.777     17.8983    0.878782    0.280454   0.0143926      0
15022      18.777     17.8983    0.878783    0.282802   0.0208783      0
15023      18.777     17.8982    0.878783    0.280475   0.0104539      0
15024      18.777     17.8982    0.878792    0.308932    0.286523      0
15025     18.7769     17.8981    0.878792    0.282178   0.0124501      1
15026     18.7769     17.8981    0.878793    0.281129  0.00956583      2
15027     18.7769     17.8981    0.878794    0.282332   0.0522528      0
15028     18.7769     17.8981    0.878795    0.281186   0.0109187      0
15029     18.7769     17.8981    0.878796    0.282405   0.0536162      0
15030     18.7769     17.8981    0.878797    0.281295   0.0111873      0
15031     18.7768      17.898    0.878798    0.281524   0.0405538      0
15032     18.7768      17.898    0.878798    0.280516  0.00856124      0
15033     18.7766     17.8978    0.878828    0.363498    0.968198      0
15034     18.7764     17.8976    0.878828    0.281025  0.00868963      1
15035     18.7764     17.8976    0.878831    0.284039   0.0787498      0
15036     18.7764     17.8976    0.878831    0.280325   0.0069729      0
15037     18.7764     17.8976    0.878832    0.284312   0.0328881      0
15038     18.7764     17.8976    0.878833    0.280786   0.0164013      0
15039     18.7764     17.8975    0.878833    0.281863   0.0144832      0
15040     18.7764     17.8975    0.878834    0.280563   0.0217325      0
15041     18.7764     17.8975    0.878834    0.282192   0.0166419      0
15042     18.7764     17.8975    0.878835     0.28046   0.0185793      0
15043     18.7764     17.8975    0.878835     0.28249   0.0187165      0
15044     18.7763     17.8975    0.878836    0.280392   0.0165339      0
15045     18.7763     17.8975    0.878837    0.282854   0.0213688      0
15046     18.7763     17.8975    0.878837    0.280425   0.0106984      0
15047     18.7763     17.8974    0.878843    0.301576    0.202458      0
15048     18.7762     17.8974    0.878844    0.281168   0.0121042      1
15049     18.7762     17.8974    0.878844    0.281462   0.0114335      2
15050     18.7762     17.8974    0.878845    0.281109   0.0322627      0
15051     18.7762     17.8974    0.878846    0.282933    0.016105      0
15052     18.7762     17.8974    0.878846    0.280343   0.0146376      0
15053     18.7762     17.8974    0.878847    0.282527   0.0219647      0
15054     18.7762     17.8974    0.878847    0.280415   0.0109972      0
15055     18.7762     17.8973    0.878853    0.299435    0.179796      0
15056     18.7761     17.8973    0.878853    0.280739   0.0117618      0
15057     18.7761     17.8973    0.878853    0.281759   0.0133809      1
15058     18.7761     17.8973    0.878854    0.280684   0.0240052      0
15059     18.7761     17.8972    0.878855    0.281108   0.0120158      0
15060     18.7761     17.8972    0.878856    0.282888   0.0612027      0
15061     18.7761     17.8972    0.878857    0.282185   0.0126558      0
15062     18.7761     17.8972    0.878857     0.28044   0.0183589      0
15063     18.7761     17.8972    0.878858    0.282554   0.0192049      0
15064     18.7761     17.8972    0.878859    0.280378   0.0161723      0
15065      18.776     17.8972    0.878859    0.282934   0.0219987      0
15066      18.776     17.8972     0.87886    0.280394   0.0110123      0
15067      18.776     17.8971    0.878864    0.295454    0.138963      0
15068      18.776     17.8971    0.878864    0.280311   0.0104698      0
15069      18.776     17.8971    0.878865    0.284604   0.0353936      0
15070      18.776     17.8971    0.878866    0.280937   0.0074852      0
15071     18.7759     17.8971    0.878869    0.286073    0.107433      0
15072     18.7759      17.897    0.878869    0.280548  0.00892786      0
15073     18.7749     17.8959    0.879016     0.57038     4.70552      0
15074      18.774      17.895    0.879016    0.280725  0.00895237      1
15075     18.7739     17.8949    0.879031    0.313532    0.488708      0
15076     18.7738     17.8948    0.879031    0.281282  0.00678011      1
15077     18.7738     17.8948    0.879032    0.281329   0.0122115      0
15078     18.7738     17.8948    0.879033    0.281007   0.0315363      0
15079     18.7738     17.8947    0.879033    0.282651   0.0157473      0
15080     18.7738     17.8947    0.879034    0.280319   0.0154949      0
15081     18.7738     17.8947    0.879034    0.283044    0.023251      0
15082     18.7738     17.8947    0.879035    0.280319   0.0116359      0
15083     18.7737     17.8947    0.879037    0.289346   0.0785984      0
15084     18.7737     17.8947    0.879037    0.281514  0.00693156      0
15085     18.7737     17.8947    0.879038    0.280562   0.0251269      0
15086     18.7737     17.8947    0.879038    0.281147   0.0125768      0
15087     18.7737     17.8947     0.87904    0.281548   0.0455908      0
15088     18.7737     17.8946     0.87904    0.280671  0.00959874      0
15089     18.7735     17.8945    0.879063    0.331637     0.73498      0
15090     18.7734     17.8943    0.879063    0.280488  0.00790777      1
15091     18.7734     17.8943    0.879064    0.282245    0.017285      0
15092     18.7734     17.8943    0.879064    0.280394   0.0178312      0
15093     18.7734     17.8943    0.879065    0.282563   0.0195405      0
15094     18.7734     17.8943    0.879066    0.280336   0.0159401      0
15095     18.7733     17.8943    0.879066    0.282953   0.0224383      0
15096     18.7733     17.8943    0.879067    0.280342   0.0112313      0
15097     18.7733     17.8942     0.87907    0.290836    0.101783      0
15098     18.7733     17.8942     0.87907    0.280708  0.00860429      0
15099     18.7732     17.8941    0.879082    0.307234    0.395827      0
15100     18.7731     17.8941    0.879083    0.281647  0.00639157      1
15101     18.7731      17.894    0.879083    0.281377   0.0118819      0
15102     18.7731      17.894    0.879084    0.281165   0.0340813      0
15103     18.7731      17.894    0.879085    0.283524    0.016999      0
15104     18.7731      17.894    0.879085    0.280278   0.0130686      0
15105     18.7731      17.894    0.879086    0.284179   0.0322217      0
15106     18.7731      17.894    0.879086     0.28065    0.016074      0
15107     18.7731      17.894    0.879087    0.281918    0.015139      0
15108     18.7731      17.894    0.879088    0.280504   0.0209078      0
15109     18.7731      17.894    0.879088     0.28217   0.0168223      0
15110     18.7731      17.894    0.879089    0.280406   0.0183536      0
15111      18.773      17.894    0.879089    0.282474   0.0189508      0
15112      18.773      17.894     0.87909    0.280341   0.0163522      0
15113      18.773     17.8939     0.87909    0.282846   0.0216769      0
15114      18.773     17.8939    0.879091    0.280366    0.010852      0
15115      18.773     17.8939    0.879096    0.298093    0.166805      0
15116      18.773     17.8939    0.879096    0.280494   0.0114434      0
15117      18.773     17.8939    0.879097    0.282038    0.015583      1
15118     18.7729     17.8938    0.879097    0.280447   0.0195347      0
15119     18.7729     17.8938    0.879098    0.282315   0.0178362      0
15120     18.7729     17.8938    0.879099    0.280368   0.0172809      0
15121     18.7729     17.8938    0.879099    0.282651   0.0202446      0
15122     18.7729     17.8938      0.8791    0.280317   0.0155034      0
15123     18.7729     17.8938      0.8791    0.283041   0.0232638      0
15124     18.7729     17.8938    0.879101    0.280308   0.0116423      0
15125     18.7729     17.8938    0.879103    0.289263   0.0779962      0
15126     18.7729     17.8938    0.879103     0.28152  0.00688636      0
15127     18.7729     17.8938    0.879104    0.280554   0.0249631      0
15128     18.7728     17.8937    0.879105     0.28112   0.0124949      0
15129     18.7728     17.8937    0.879106    0.281444   0.0452941      0
15130     18.7728     17.8937    0.879106    0.280642  0.00954135      0
15131     18.7726     17.8935    0.879136    0.347089    0.960695      0
15132     18.7724     17.8933    0.879136     0.28033  0.00873258      1
15133     18.7724     17.8932    0.879144    0.305454    0.253452      2
15134     18.7723     17.8932    0.879145     0.28206   0.0126313      3
15135     18.7723     17.8932    0.879145    0.281143  0.00980885      4
15136     18.7723     17.8932    0.879146    0.282067   0.0493512      0
15137     18.7723     17.8932    0.879147    0.280885   0.0103422      0
15138     18.7723     17.8931     0.87915    0.284127   0.0937264      0
15139     18.7723     17.8931     0.87915    0.280339  0.00814221      0
15140     18.7722     17.8931    0.879154    0.294223    0.127222      0
15141     18.7722      17.893    0.879154      0.2803  0.00994382      0
15142     18.7722      17.893    0.879157    0.289569   0.0810577      0
15143     18.7722      17.893    0.879157    0.281396  0.00711513      0
15144     18.7722      17.893    0.879158    0.281062   0.0324769      0
15145     18.7722      17.893    0.879158    0.282942   0.0162104      0
15146     18.7721      17.893    0.879159    0.280282   0.0144093      0
15147     18.7721      17.893     0.87916    0.283434   0.0263191      0
15148     18.7721      17.893     0.87916    0.280263   0.0131598      0
15149     18.7721      17.893    0.879161    0.284129   0.0319408      0
15150     18.7721     17.8929    0.879162    0.280601    0.015936      0
15151     18.7721     17.8929    0.879162    0.281951   0.0154499      0
15152     18.7721     17.8929    0.879163    0.280467   0.0203355      0
15153     18.7721     17.8929    0.879163    0.282213   0.0172145      0
15154     18.7721     17.8929    0.879164    0.280376   0.0179061      0
15155     18.7721     17.8929    0.879164    0.282529   0.0194517      0
15156     18.7721     17.8929    0.879165    0.280318   0.0159977      0
15157     18.7721     17.8929    0.879166    0.282917   0.0223262      0
15158      18.772     17.8929    0.879166    0.280327   0.0111754      0
15159      18.772     17.8929    0.879169    0.290212    0.101277      0
15160      18.772     17.8928    0.879169    0.280677  0.00861766      0
15161     18.7719     17.8927    0.879184    0.311221    0.450875      0
15162     18.7718     17.8926    0.879184    0.281487  0.00664852      1
15163     18.7718     17.8926    0.879184    0.281395   0.0120883      0
15164     18.7718     17.8926    0.879185    0.281054   0.0324344      0
15165     18.7718     17.8926    0.879186    0.282922   0.0161896      0
15166     18.7718     17.8926    0.879186    0.280278   0.0144534      0
15167     18.7718     17.8926    0.879187     0.28341   0.0261756      0
15168     18.7718     17.8926    0.879187    0.280257   0.0130887      0
15169     18.7718     17.8926    0.879188    0.284242   0.0329284      0
15170     18.7718     17.8926    0.879189    0.280726   0.0164212      0
15171     18.7717     17.8926    0.879189    0.281789   0.0144424      0
15172     18.7717     17.8926     0.87919    0.280489   0.0216712      0
15173     18.7717     17.8925     0.87919    0.282141   0.0167614      0
15174     18.7717     17.8925    0.879191    0.280389    0.018425      0
15175     18.7717     17.8925    0.879192    0.282443   0.0188752      0
15176     18.7717     17.8925    0.879192    0.280323    0.016407      0
15177     18.7717     17.8925    0.879193    0.282812    0.021582      0
15178     18.7717     17.8925    0.879193    0.280351   0.0108046      0
15179     18.7717     17.8925    0.879199    0.299037    0.176798      0
15180     18.7716     17.8924    0.879199     0.28063   0.0117019      0
15181     18.7716     17.8924    0.879199    0.281748   0.0137443      1
